classification_id,user_name,user_id,workflow_id,task,created_at,subject_id,extractor,data.text,data.gold_standard,data.aggregation_version
356113846,tim_maps,2143993.0,16423,T2,2021-08-30 23:44:12 UTC,51492305,text_extractor,"The lot or lots hereby conveyed shall not be sold, transferred, conveyed, devised,leased or rented to persons of negro blood, provided that this shall not be construed to prevent the living upon the premises of any negro servant or servants whose time shall be employed for domestic purposes only by the occupants of the dwelling house.",False,3.6.0
356113846,tim_maps,2143993.0,16423,T4,2021-08-30 23:44:12 UTC,51492305,text_extractor,,False,3.6.0
356113924,LTanya,2170255.0,16423,T2,2021-08-30 23:44:47 UTC,50614830,text_extractor,,,3.6.0
356113924,LTanya,2170255.0,16423,T4,2021-08-30 23:44:47 UTC,50614830,text_extractor,,False,3.6.0
356114027,tim_maps,2143993.0,16423,T2,2021-08-30 23:45:20 UTC,50837441,text_extractor,"That the lot hereby conveyed shall no be sold, transferred, conveyed, leased, 'or rented to persons of the negro blood, provided that this shall not be construed to prevent the living upon the premises of any negro servant or servants whose time shall be employed for domestic purposes only by the occupants of the dwelling house.",False,3.6.0
356114027,tim_maps,2143993.0,16423,T4,2021-08-30 23:45:20 UTC,50837441,text_extractor,Duke University deed,False,3.6.0
356114107,not-logged-in-1b14781b87c846ff89fc,,16423,T2,2021-08-30 23:45:45 UTC,50989559,text_extractor,"SEVENTH: That the premises shall not be occupied by negroes or persons with negro blood; provided that this shall not
be construed to prevent the living upon the premises of any negro servant whose time is employed for domestic pur-
poses by the occupants of the dwelling house, together with the family of such servant.",False,3.6.0
356114107,not-logged-in-1b14781b87c846ff89fc,,16423,T4,2021-08-30 23:45:45 UTC,50989559,text_extractor,Hope Valley,False,3.6.0
356114229,tim_maps,2143993.0,16423,T2,2021-08-30 23:46:22 UTC,50723082,text_extractor,"No property or building shall be owned or occupied by the colored race, except such buildings as may be constructed by the owners and residents of the property, for the use of their servants,",False,3.6.0
356114229,tim_maps,2143993.0,16423,T4,2021-08-30 23:46:22 UTC,50723082,text_extractor,"Two deeds here, each with the same covenant",False,3.6.0
356114295,TiaMHall,2180620.0,16423,T2,2021-08-30 23:46:37 UTC,50837325,text_extractor,"No person of any race or nationality other than the white race, for which the premises are intended, shall use or
occupy any building on any lot, except that this covenant shall not prevent occupancy by domestic servants of a
different race or nationality employed by a owner or tenant nor shall it prevent occupancy by members of the family
of such domestic servant or servants.",False,3.6.0
356114295,TiaMHall,2180620.0,16423,T4,2021-08-30 23:46:37 UTC,50837325,text_extractor,"(1) These covenants and restrictions are to run with the land and shall be binding on all parties and persons claiming
under them until October 1, 1951, at which time said covenants and restrictions with the exception of covenant #am
hereof relating to occupancy by persons of any race or nationality other than the white race, will terminate, However
the covenants and restrictions herein contained may be extended in whole or in part for any definite additional period
by a written declaration of two thirds the number of the owners of lots and provided such declaration is recorded in
the office of the Register of Deeds for Durham County, N.C., within six months prior to October 1, 1951.",False,3.6.0
356114449,johnkilleen,2171363.0,16423,T2,2021-08-30 23:47:16 UTC,50837554,text_extractor,"""Third; That the premises shall not owned or occupied by negroes or persons of negro blood, provided, that this shall not be construed to prevent the living upon the premises of Any negro who is employed for domestic purposes by the occupants, of the
dwelling on said land.""
""Fifth All covenants binding upon the parties of the second part or their successors, heirs and assigns, except the third covenant concerning the occupation of the premises by negroes or persons of negro blood, shall conclude and expire January 1st, 1940 and that all covenants on the/party of the parties of the part shall be covenants running
with the land and shall be binding upon the said parties of the second part, their heirs, assigns, executors, and administrators",False,3.6.0
356114449,johnkilleen,2171363.0,16423,T4,2021-08-30 23:47:16 UTC,50837554,text_extractor,,False,3.6.0
356114483,ZareenK,2293010.0,16423,T2,2021-08-30 23:47:23 UTC,50614746,text_extractor,,,3.6.0
356114483,ZareenK,2293010.0,16423,T4,2021-08-30 23:47:23 UTC,50614746,text_extractor,,False,3.6.0
356114603,tim_maps,2143993.0,16423,T2,2021-08-30 23:47:50 UTC,50989435,text_extractor,,,3.6.0
356114603,tim_maps,2143993.0,16423,T4,2021-08-30 23:47:50 UTC,50989435,text_extractor,This is a weird rental contract though,False,3.6.0
357370310,not-logged-in-659710ede3e154dc3133,,16423,T2,2021-09-03 18:43:13 UTC,51114895,text_extractor,"Eighth: That the lot hereby conveyed shall not be sold, transferred, conveyed, leased or rented to persons of the Negro blood; provided that this shall not be construed to prevent the living upon the premises of any Negro servant or servants whose time shall be employed for domestic purposes only by the occupants of the dwelling house.",False,3.6.0
357370310,not-logged-in-659710ede3e154dc3133,,16423,T4,2021-09-03 18:43:13 UTC,51114895,text_extractor,,False,3.6.0
357375444,linda4279,1848615.0,16423,T2,2021-09-03 19:03:04 UTC,51492503,text_extractor,"7.  The lot hereby conveyed shall not be sold, transferred, conveyed, leased, or rented to persons of the Negro blood, provided that this shall not be construed to prevent the living upon the premises of any Negro servant or servants whose time shall be employed for domestic purposes only by the owner or tenant thereof.",False,3.6.0
357375444,linda4279,1848615.0,16423,T4,2021-09-03 19:03:04 UTC,51492503,text_extractor,,False,3.6.0
357380838,linda4279,1848615.0,16423,T2,2021-09-03 19:24:42 UTC,50723066,text_extractor,"3 No property or building shall be owned or occupied by the colored race except such buildings, as may be constructed by the owners and residents of the property, for the use of their servants.",False,3.6.0
357380838,linda4279,1848615.0,16423,T4,2021-09-03 19:24:42 UTC,50723066,text_extractor,The deed on the second page (p. 449) appears to be a separate deed. It is the second one which has the racial covenant.  There are no signatures at the bottom of this deed and it appears it may not be complete.,False,3.6.0
357382297,linda4279,1848615.0,16423,T2,2021-09-03 19:31:55 UTC,51716803,text_extractor,"That the said property shall not be sold, leased or rented to any negro or person of African descent.",False,3.6.0
357382297,linda4279,1848615.0,16423,T4,2021-09-03 19:31:55 UTC,51716803,text_extractor,The racial covenant is in the deed with the heading Universal Realty Company -to- Ruby Aliene Strickland,False,3.6.0
357382978,linda4279,1848615.0,16423,T2,2021-09-03 19:35:10 UTC,51114850,text_extractor,"The lot hereby conveyed shall not be sold, transferred, conveyed, leased, or rented to persons of Negro blood, provided that this shall not be construed to prevent the living upon the premises of any Negro servant or servants whose time shall be employed for domestic purposes only by the owner or tenant thereof.",False,3.6.0
357382978,linda4279,1848615.0,16423,T4,2021-09-03 19:35:10 UTC,51114850,text_extractor,,False,3.6.0
357406127,linda4279,1848615.0,16423,T2,2021-09-03 21:12:42 UTC,50615087,text_extractor,(3) No property or building shall be owned or occupied by the colored race except such buildings as may be constructed by the owners and residents of the property for the use of their servants.,False,3.6.0
357406127,linda4279,1848615.0,16423,T4,2021-09-03 21:12:42 UTC,50615087,text_extractor,,False,3.6.0
358183801,carrie.wilson,2352207.0,16423,T2,2021-09-07 17:05:10 UTC,50989370,text_extractor,,,3.6.0
358183801,carrie.wilson,2352207.0,16423,T4,2021-09-07 17:05:10 UTC,50989370,text_extractor,,False,3.6.0
358185159,carrie.wilson,2352207.0,16423,T2,2021-09-07 17:09:58 UTC,51716827,text_extractor,,,3.6.0
358185159,carrie.wilson,2352207.0,16423,T4,2021-09-07 17:09:58 UTC,51716827,text_extractor,,False,3.6.0
358185738,carrie.wilson,2352207.0,16423,T2,2021-09-07 17:12:08 UTC,50722500,text_extractor,,,3.6.0
358185738,carrie.wilson,2352207.0,16423,T4,2021-09-07 17:12:08 UTC,50722500,text_extractor,Not all of the cursive is clear enough for me to read and make a proper judgment.,False,3.6.0
358187716,carrie.wilson,2352207.0,16423,T2,2021-09-07 17:20:02 UTC,50615186,text_extractor,"Seventh: That the premises shall not be occupied by negroes or persons with negro blood; provided that this shall not be construed to prevent the living upon the premises of any negro servant whose time is employed for domestic purposes by the occupants of the dwelling house, together with the family of such servant.",False,3.6.0
358187716,carrie.wilson,2352207.0,16423,T4,2021-09-07 17:20:02 UTC,50615186,text_extractor,,False,3.6.0
358498719,carrie.wilson,2352207.0,16423,T2,2021-09-08 20:54:23 UTC,50837627,text_extractor,"Seventh That the premises shall not be occupied by negroes or persona with negro blood, provided that this shall not be construed to prevent the living upon the premises of any negro servant whose time is employed for domestic purposes by the occupant, of the dwelligg house, together with the family of such servant.",False,3.6.0
358498719,carrie.wilson,2352207.0,16423,T4,2021-09-08 20:54:23 UTC,50837627,text_extractor,There are misspellings in this covenant. I transcribed them as they are rather than correcting them.,False,3.6.0
358499513,carrie.wilson,2352207.0,16423,T2,2021-09-08 20:59:30 UTC,50723249,text_extractor,"SEVENTH: That the premises shall not be occupied by negroes or persons with negro blood; provided that this shall not be construed to prevent the living upon the premises of any negro servant whose time is employed for domestic purposes by the occupants of the dwelling house, together with the family of such servant.",False,3.6.0
358499513,carrie.wilson,2352207.0,16423,T4,2021-09-08 20:59:30 UTC,50723249,text_extractor,,False,3.6.0
358499841,carrie.wilson,2352207.0,16423,T2,2021-09-08 21:01:04 UTC,50614380,text_extractor,,,3.6.0
358499841,carrie.wilson,2352207.0,16423,T4,2021-09-08 21:01:04 UTC,50614380,text_extractor,,False,3.6.0
358500347,carrie.wilson,2352207.0,16423,T2,2021-09-08 21:03:28 UTC,51114742,text_extractor,,,3.6.0
358500347,carrie.wilson,2352207.0,16423,T4,2021-09-08 21:03:28 UTC,51114742,text_extractor,,False,3.6.0
358501090,carrie.wilson,2352207.0,16423,T2,2021-09-08 21:07:23 UTC,51284064,text_extractor,"8. The lot hereby conveyed shall not be sold, transferred, conveyed, leased, or rented to persons of Negro blood, provided that this shall not be construed to prevent the living upon the premises of any Negro servant or servants whose time shall be employed for domestic purposes only by the owner or tenant thereof.",False,3.6.0
358501090,carrie.wilson,2352207.0,16423,T4,2021-09-08 21:07:23 UTC,51284064,text_extractor,,False,3.6.0
358502627,carrie.wilson,2352207.0,16423,T2,2021-09-08 21:13:31 UTC,50837164,text_extractor,"Third: That the premises shall not be owned or occupied by negroes or persons of negro blood, provided that this shall not be construed to prevent the living upon the premises of any negro who is employed for domestic purposes by the occupants of the dwelling on said land.
...
Fifth: All covenants binding upon the parties of the second part of their successors, heirs and assigns, except the third covenant concerning the occupation of the premises by negroes or persons of negro blood, shall conclude and expire January 1, 1963, and that all covenants on the part of the parties of the second part shall be binding upon the said parties of the second part, their heirs, assigns, executors and administrators.",False,3.6.0
358502627,carrie.wilson,2352207.0,16423,T4,2021-09-08 21:13:31 UTC,50837164,text_extractor,I entered an ellipse in my transcription to indicate that the fourth covenant in this document does not pertain to segregation.,False,3.6.0
358669008,carrie.wilson,2352207.0,16423,T2,2021-09-09 16:09:33 UTC,51114654,text_extractor,"WITNESSETH, that the said first party, in consideration of the sum of $10.00 and other valuable cash considerations to it in hand paid, the receipt of which is hereby acknowledged, does hereby bargain, sell and convey, to the second party, his heirs and assigns, subject to the terms and conditions hereinafter contained, the exclusive right of interment of the dead of the white race in: 

Lot no. 14, Block no. 15, Section no. 5, Grave sites 1_2_3_4

as appears from a certain map of Woodlawn Memorial Park, dated July 1947, and recorded in the office of the Register of Deeds of Durham County, North Carolina, in Map book _ at page _ .

And second party as evidence by the acceptance of this indenture, expressly agrees as a part of the consideration for this conveyance, that said property shall be used solely as a place for the burial of the dead of the white race, and that right of interment in lot, or any part thereof, shall not be sold or conveyed to any person or persons of African descent, nor shall any portion of said lot be used for the burial of any person of African descent; and in event of the violation of this condition, the right of interment in said lot shall thereupon revert to and become vested in the first part, its successors or assigns.",False,3.6.0
358669008,carrie.wilson,2352207.0,16423,T4,2021-09-09 16:09:33 UTC,51114654,text_extractor,,False,3.6.0
358670419,carrie.wilson,2352207.0,16423,T2,2021-09-09 16:15:15 UTC,50723392,text_extractor,,,3.6.0
358670419,carrie.wilson,2352207.0,16423,T4,2021-09-09 16:15:15 UTC,50723392,text_extractor,"The cursive is unclear in some places, but from what I could read, I don't think I saw a racial covenant.",False,3.6.0
