subject_id,workflow_id,task,reducer,data.aligned_text,data.number_views,data.consensus_score,data.consensus_text,data.gold_standard,data.user_ids,data.aggregation_version
50614554,16423,T2,text_reducer,"[['Negro'], ['Clause'], ['That'], ['for'], ['a'], ['period'], ['of'], ['99'], ['years'], ['the'], ['said'], ['property'], ['not'], ['any'], ['part'], ['thereof,'], ['shall'], ['be'], ['sold'], ['leased'], ['or'], ['otherwise'], ['disposed'], ['of'], ['to'], ['a'], ['person'], ['of'], ['African'], ['descent,'], ['or'], ['to'], ['any'], ['person'], ['or'], ['coporation'], ['for'], ['the'], ['use'], ['of'], ['any'], ['person'], ['of'], ['African'], ['descent.']]",1.0,1.0,"Negro Clause That for a period of 99 years the said property not any part thereof, shall be sold leased or otherwise disposed of to a person of African descent, or to any person or coporation for the use of any person of African descent.",[False],[nan],3.6.0
50614554,16423,T4,text_reducer,,,,,,,3.6.0
50614556,16423,T2,text_reducer,,,,,,,3.6.0
50614556,16423,T4,text_reducer,,,,,,,3.6.0
50614557,16423,T2,text_reducer,,,,,,,3.6.0
50614557,16423,T4,text_reducer,,,,,,,3.6.0
50614558,16423,T2,text_reducer,,,,,,,3.6.0
50614558,16423,T4,text_reducer,,,,,,,3.6.0
50614560,16423,T2,text_reducer,,,,,,,3.6.0
50614560,16423,T4,text_reducer,,,,,,,3.6.0
50614563,16423,T2,text_reducer,,,,,,,3.6.0
50614563,16423,T4,text_reducer,,,,,,,3.6.0
50614565,16423,T2,text_reducer,,,,,,,3.6.0
50614565,16423,T4,text_reducer,,,,,,,3.6.0
50614566,16423,T2,text_reducer,,,,,,,3.6.0
50614566,16423,T4,text_reducer,,,,,,,3.6.0
50614574,16423,T2,text_reducer,,,,,,,3.6.0
50614574,16423,T4,text_reducer,,,,,,,3.6.0
50614576,16423,T2,text_reducer,,,,,,,3.6.0
50614576,16423,T4,text_reducer,,,,,,,3.6.0
50614578,16423,T2,text_reducer,"[['It'], ['is'], ['understood'], ['and'], ['agreed'], ['between'], ['the'], ['parties'], ['hereto'], ['and'], ['made'], ['a'], ['part'], ['of'], ['this'], ['deed'], ['that'], ['the'], ['lot'], ['hereby'], ['conveyed'], ['shall'], ['never'], ['be'], ['owned'], ['or'], ['occupied'], ['by'], ['a'], ['colored'], ['person.']]",1.0,1.0,It is understood and agreed between the parties hereto and made a part of this deed that the lot hereby conveyed shall never be owned or occupied by a colored person.,[False],[2181624.0],3.6.0
50614578,16423,T4,text_reducer,"[['Or'], ['perhaps'], ['the'], ['language'], ['does'], ['imply'], ['running'], ['with'], ['the'], ['land?']]",1.0,1.0,Or perhaps the language does imply running with the land?,[False],[2181624.0],3.6.0
50614579,16423,T2,text_reducer,,,,,,,3.6.0
50614579,16423,T4,text_reducer,,,,,,,3.6.0
50614583,16423,T2,text_reducer,,,,,,,3.6.0
50614583,16423,T4,text_reducer,,,,,,,3.6.0
50614585,16423,T2,text_reducer,"[['""This'], ['property'], ['shall'], ['be'], ['used'], ['for'], ['residential'], ['purposes'], ['only'], ['and'], ['no'], ['buildings'], ['other'], ['than'], ['residences'], ['except'], ['garages'], ['or'], ['out'], ['houses'], ['for'], ['domestic'], ['purposes'], ['shall'], ['be'], ['`built'], ['thereon.'], ['and'], ['said'], ['property'], ['shall'], ['not'], ['be'], ['owned'], ['or'], ['occupied'], ['by'], ['a'], ['member'], ['of'], ['the'], ['negro'], ['race,'], ['except'], ['such'], ['buildings'], ['as'], ['may'], ['be'], ['constructed'], ['by'], ['the'], ['owners'], ['and'], ['residents'], ['for'], ['the'], ['use'], ['of'], ['their'], ['servants.'], ['""']]",1.0,1.0,"""This property shall be used for residential purposes only and no buildings other than residences except garages or out houses for domestic purposes shall be `built thereon. and said property shall not be owned or occupied by a member of the negro race, except such buildings as may be constructed by the owners and residents for the use of their servants. """,[False],[nan],3.6.0
50614585,16423,T4,text_reducer,,,,,,,3.6.0
50614586,16423,T2,text_reducer,,,,,,,3.6.0
50614586,16423,T4,text_reducer,,,,,,,3.6.0
50614589,16423,T2,text_reducer,,,,,,,3.6.0
50614589,16423,T4,text_reducer,"[['Property'], ['description'], ['mentions'], ['a'], ['White'], ['Rose'], ['Alley'], ['and'], ['there'], ['is'], ['a'], ['witness'], ['with'], ['the'], ['surname'], ['White']]",1.0,1.0,Property description mentions a White Rose Alley and there is a witness with the surname White,[False],[2181624.0],3.6.0
50614590,16423,T2,text_reducer,,,,,,,3.6.0
50614590,16423,T4,text_reducer,,,,,,,3.6.0
50614594,16423,T2,text_reducer,,,,,,,3.6.0
50614594,16423,T4,text_reducer,"[['BEGINNING'], ['on'], ['the'], ['Sowhill'], ['Road'], ['at'], ['a'], ['stake,'], ['running'], ['thence'], ['east'], ['69-2/3'], ['yards'], ['to'], ['the'], ['Old'], ['Snow'], ['Hill'], ['Road;'], ['thence'], ['along'], ['said'], ['road,'], ['64-2/3'], ['yards'], ['to'], ['the'], ['beginning,'], ['and'], ['containing'], ['one'], ['acre,'], ['more'], ['or'], ['less,'], ['it'], ['being'], ['the'], ['same'], ['land'], ['conveyed'], ['by'], ['Samuel'], ['and'], ['Sarah'], ['J.'], ['Garrad,'], ['his'], ['wife,'], ['to'], ['School'], ['Committee'], ['Districet'], ['#39,'], ['white,'], ['of'], ['Durham'], ['County'], ['by'], ['deed'], ['dated'], ['March'], ['29th'], ['1895,'], ['which'], ['deed'], ['is'], ['registered'], ['in'], ['Book'], ['of'], ['Deeds'], ['15'], ['at'], ['page'], ['171,'], ['of'], ['Register'], ['of'], ['Deeds'], ['office'], ['of'], ['Durham'], ['County.']]",1.0,1.0,"BEGINNING on the Sowhill Road at a stake, running thence east 69-2/3 yards to the Old Snow Hill Road; thence along said road, 64-2/3 yards to the beginning, and containing one acre, more or less, it being the same land conveyed by Samuel and Sarah J. Garrad, his wife, to School Committee Districet #39, white, of Durham County by deed dated March 29th 1895, which deed is registered in Book of Deeds 15 at page 171, of Register of Deeds office of Durham County.",[False],[2293010.0],3.6.0
50614600,16423,T2,text_reducer,,,,,,,3.6.0
50614600,16423,T4,text_reducer,"[['This'], ['is'], ['conveying'], ['lots'], ['to'], ['family'], ['members']]",1.0,1.0,This is conveying lots to family members,[False],[nan],3.6.0
50614602,16423,T2,text_reducer,"[['It'], ['is'], ['hereby'], ['expressly'], ['stipulated'], ['and'], ['understood'], ['that'], ['the'], ['parties'], ['of'], ['the'], ['second'], ['part,'], ['their'], ['heirs'], ['and'], ['assigns,'], ['shall'], ['in'], ['no'], ['wise'], ['sell'], ['or'], ['convey'], ['the'], ['foregoing'], ['lot'], ['or'], ['any'], ['part'], ['thereof'], ['to'], ['a'], ['negro.']]",1.0,1.0,"It is hereby expressly stipulated and understood that the parties of the second part, their heirs and assigns, shall in no wise sell or convey the foregoing lot or any part thereof to a negro.",[False],[2418206.0],3.6.0
50614602,16423,T4,text_reducer,,,,,,,3.6.0
50614603,16423,T2,text_reducer,"[['(3)'], ['That'], ['he'], ['premises'], ['shall'], ['not'], ['occupied'], ['or'], ['owned'], ['by'], ['negroes'], ['or'], ['persons'], ['of'], ['negro'], ['blood;'], ['provided'], ['that'], ['this'], ['shall'], ['not'], ['be'], ['construed'], ['to'], ['prevent'], ['the'], ['living'], ['upon'], ['said'], ['premises'], ['of'], ['any'], ['negro'], ['employed'], ['for'], ['domestic'], ['purposes'], ['by'], ['the'], ['occupants'], ['of'], ['the'], ['dwelling'], ['on'], ['said'], ['land.']]",1.0,1.0,(3) That he premises shall not occupied or owned by negroes or persons of negro blood; provided that this shall not be construed to prevent the living upon said premises of any negro employed for domestic purposes by the occupants of the dwelling on said land.,[False],[2181624.0],3.6.0
50614603,16423,T4,text_reducer,,,,,,,3.6.0
50614606,16423,T2,text_reducer,"[['That'], ['this'], ['property'], ['shall'], ['not'], ['be'], ['sold'], ['to'], ['anyone'], ['for'], ['the'], ['purpose'], ['of'], ['home'], ['other'], ['than'], ['a'], ['member'], ['of'], ['the'], ['white'], ['race.']]",1.0,1.0,That this property shall not be sold to anyone for the purpose of home other than a member of the white race.,[False],[2418206.0],3.6.0
50614606,16423,T4,text_reducer,,,,,,,3.6.0
50614607,16423,T2,text_reducer,"[['This'], ['property'], ['shall'], ['not'], ['be'], ['sold'], ['to'], ['anyone'], ['for'], ['the'], ['purpose'], ['of'], ['a'], ['home'], ['other'], ['than'], ['a'], ['member'], ['of'], ['the'], ['white'], ['race.']]",1.0,1.0,This property shall not be sold to anyone for the purpose of a home other than a member of the white race.,[False],[nan],3.6.0
50614607,16423,T4,text_reducer,,,,,,,3.6.0
50614608,16423,T2,text_reducer,"[['This'], ['property'], ['shall'], ['not'], ['be'], ['sold'], ['to'], ['anyone'], ['for'], ['the'], ['purpose'], ['of'], ['a'], ['home'], ['other'], ['than'], ['a'], ['member'], ['of'], ['the'], ['white'], ['race.']]",1.0,1.0,This property shall not be sold to anyone for the purpose of a home other than a member of the white race.,[False],[2418206.0],3.6.0
50614608,16423,T4,text_reducer,,,,,,,3.6.0
50614610,16423,T2,text_reducer,"[['That'], ['this'], ['property'], ['shall'], ['not'], ['be'], ['sold'], ['to'], ['anyone'], ['for'], ['the'], ['purpose'], ['of'], ['a'], ['home'], ['other'], ['than'], ['a'], ['member'], ['of'], ['the'], ['white'], ['race.']]",1.0,1.0,That this property shall not be sold to anyone for the purpose of a home other than a member of the white race.,[False],[2293010.0],3.6.0
50614610,16423,T4,text_reducer,"[['10/31/45,'], ['$'], ['10'], ['and'], ['other'], ['good'], ['and'], ['valuable'], ['consideration']]",1.0,1.0,"10/31/45, $ 10 and other good and valuable consideration",[False],[2293010.0],3.6.0
50614615,16423,T2,text_reducer,"[['That'], ['this'], ['property'], ['shall'], ['not'], ['be'], ['sold'], ['to'], ['anyone'], ['for'], ['the'], ['purpose'], ['of'], ['a'], ['home'], ['other'], ['than'], ['a'], ['member'], ['of'], ['the'], ['white'], ['race.']]",1.0,1.0,That this property shall not be sold to anyone for the purpose of a home other than a member of the white race.,[False],[2367816.0],3.6.0
50614615,16423,T4,text_reducer,,,,,,,3.6.0
50614617,16423,T2,text_reducer,,,,,,,3.6.0
50614617,16423,T4,text_reducer,,,,,,,3.6.0
50614625,16423,T2,text_reducer,,,,,,,3.6.0
50614625,16423,T4,text_reducer,,,,,,,3.6.0
50614626,16423,T2,text_reducer,"[['That'], ['this'], ['property'], ['shall'], ['not'], ['be'], ['sold'], ['to'], ['anyone'], ['for'], ['the'], ['purpose'], ['of'], ['a'], ['home'], ['other'], ['than'], ['a'], ['member'], ['of'], ['the'], ['white'], ['race.']]",1.0,1.0,That this property shall not be sold to anyone for the purpose of a home other than a member of the white race.,[False],[nan],3.6.0
50614626,16423,T4,text_reducer,,,,,,,3.6.0
50614627,16423,T2,text_reducer,"[['This', 'This'], ['property', 'property'], ['is', 'is'], ['sold', 'sold'], ['subject', 'subject'], ['to', 'to'], ['reservation', 'reservation'], ['and', 'and'], ['made', 'made'], ['a', 'a'], ['part', 'part'], ['of', 'of'], ['this', 'this'], ['deed,', 'deed,'], ['that', 'that'], ['no', 'no'], ['person', 'person'], ['other', 'other'], ['than', 'than'], ['a', 'a'], ['member', 'member'], ['of', 'of'], ['the', 'the'], ['white', 'white'], ['race', 'race'], ['shall', 'shall'], ['build', 'build'], ['on', 'on'], ['said', 'said'], ['premises.', 'premises.']]",2.0,2.0,"This property is sold subject to reservation and made a part of this deed, that no person other than a member of the white race shall build on said premises.","[False, False]","[2182019.0, 2448015.0]",3.6.0
50614627,16423,T4,text_reducer,,,,,,,3.6.0
50614629,16423,T2,text_reducer,"[['This'], ['property'], ['is'], ['sold'], ['subject'], ['to'], ['the'], ['reservation,'], ['and'], ['made'], ['a'], ['part'], ['of'], ['this'], ['deed,'], ['that'], ['no'], ['person'], ['other'], ['than'], ['a'], ['member'], ['of'], ['the'], ['white'], ['race'], ['shall'], ['build'], ['on'], ['said'], ['premises.']]",1.0,1.0,"This property is sold subject to the reservation, and made a part of this deed, that no person other than a member of the white race shall build on said premises.",[False],[2418206.0],3.6.0
50614629,16423,T4,text_reducer,,,,,,,3.6.0
50614632,16423,T2,text_reducer,,,,,,,3.6.0
50614632,16423,T4,text_reducer,,,,,,,3.6.0
50614635,16423,T2,text_reducer,,,,,,,3.6.0
50614635,16423,T4,text_reducer,,,,,,,3.6.0
50614636,16423,T2,text_reducer,,,,,,,3.6.0
50614636,16423,T4,text_reducer,"[['document'], ['is'], ['a'], ['separation'], ['agreement'], ['for'], ['Allie'], ['Yates'], ['and'], ['Ruby'], ['Yates']]",1.0,1.0,document is a separation agreement for Allie Yates and Ruby Yates,[False],[2448015.0],3.6.0
50614639,16423,T2,text_reducer,,,,,,,3.6.0
50614639,16423,T4,text_reducer,,,,,,,3.6.0
50614641,16423,T2,text_reducer,"[['Third:'], ['That'], ['the'], ['premises'], ['shall'], ['not'], ['be'], ['owned'], ['or'], ['occupied'], ['by'], ['negros'], ['or'], ['persons'], ['of'], ['negro'], ['blood,'], ['provided'], ['that'], ['this'], ['shall'], ['not'], ['be'], ['constructed'], ['to'], ['prevent'], ['the'], ['living'], ['upon'], ['the'], ['premises'], ['of'], ['any'], ['negro'], ['who'], ['is'], ['employed'], ['for'], ['domestic'], ['purposes'], ['by'], ['the'], ['occupants'], ['of'], ['the'], ['dwelling'], ['on'], ['said'], ['land.']]",1.0,1.0,"Third: That the premises shall not be owned or occupied by negros or persons of negro blood, provided that this shall not be constructed to prevent the living upon the premises of any negro who is employed for domestic purposes by the occupants of the dwelling on said land.",[False],[nan],3.6.0
50614641,16423,T4,text_reducer,,,,,,,3.6.0
50614642,16423,T2,text_reducer,"[['The'], ['property'], ['herein'], ['conveyed'], ['is'], ['sold'], ['subject'], ['to'], ['a'], ['restriction'], ['that'], ['same'], ['shall'], ['never'], ['be'], ['owned'], ['or'], ['occupied'], ['by'], ['Negroes.']]",1.0,1.0,The property herein conveyed is sold subject to a restriction that same shall never be owned or occupied by Negroes.,[False],[2352207.0],3.6.0
50614642,16423,T4,text_reducer,,,,,,,3.6.0
50614645,16423,T2,text_reducer,"[['Third:'], ['That'], ['the'], ['premises'], ['shall'], ['not'], ['be'], ['owned'], ['or'], ['occupied'], ['by'], ['negroes'], ['or'], ['persons'], ['of'], ['negro'], ['blood,'], ['provided'], ['that'], ['this'], ['shall'], ['not'], ['be'], ['construed'], ['to'], ['prevent'], ['the'], ['living'], ['upon'], ['the'], ['premises'], ['of'], ['any'], ['negro'], ['who'], ['is'], ['employed'], ['for'], ['domestic'], ['purposes'], ['by'], ['the'], ['occupants'], ['of'], ['the'], ['dwelling'], ['on'], ['said'], ['land.'], ['Fifth:'], ['All'], ['covenants'], ['binding'], ['upon'], ['the'], ['parties'], ['of'], ['the'], ['second'], ['part'], ['or'], ['their'], ['successors,'], ['heirs'], ['and'], ['assigns,'], ['except'], ['the'], ['third'], ['covenant'], ['concerning'], ['the'], ['occupation'], ['of'], ['the'], ['premises'], ['by'], ['negroes'], ['or'], ['persons'], ['of'], ['negro'], ['blood,'], ['shall'], ['conclude'], ['and'], ['expire'], ['January'], ['1,'], ['1963,'], ['and'], ['that'], ['all'], ['covenants'], ['on'], ['the'], ['part'], ['of'], ['the'], ['parties'], ['of'], ['the'], ['second'], ['part'], ['shall'], ['be'], ['binding'], ['upon'], ['the'], ['said'], ['parties'], ['of'], ['the'], ['second'], ['part,'], ['their'], ['heirs,'], ['assigns,'], ['executors'], ['and'], ['administrators.']]",1.0,1.0,"Third: That the premises shall not be owned or occupied by negroes or persons of negro blood, provided that this shall not be construed to prevent the living upon the premises of any negro who is employed for domestic purposes by the occupants of the dwelling on said land. Fifth: All covenants binding upon the parties of the second part or their successors, heirs and assigns, except the third covenant concerning the occupation of the premises by negroes or persons of negro blood, shall conclude and expire January 1, 1963, and that all covenants on the part of the parties of the second part shall be binding upon the said parties of the second part, their heirs, assigns, executors and administrators.",[False],[2448014.0],3.6.0
50614645,16423,T4,text_reducer,"[['Other'], ['covenants'], ['expire'], ['on'], ['1'], ['January'], ['1963'], ['except'], ['for'], ['racial'], ['one.']]",1.0,1.0,Other covenants expire on 1 January 1963 except for racial one.,[False],[2448014.0],3.6.0
50614646,16423,T2,text_reducer,"[['The'], ['premises'], ['shall'], ['not'], ['be'], ['owned'], ['or'], ['occupied'], ['by'], ['negroes'], ['or'], ['persons'], ['of'], ['negro'], ['blood,'], ['provided'], ['this'], ['shall'], ['not'], ['apply'], ['to'], ['employees'], ['for'], ['domestic'], ['purposes.']]",1.0,1.0,"The premises shall not be owned or occupied by negroes or persons of negro blood, provided this shall not apply to employees for domestic purposes.",[False],[2468673.0],3.6.0
50614646,16423,T4,text_reducer,,,,,,,3.6.0
50614649,16423,T2,text_reducer,"[['It'], ['is'], ['hereby'], ['made'], ['a'], ['consideration'], ['of'], ['this'], ['Deed'], ['that'], ['no'], ['house'], ['shall'], ['be'], ['built'], ['upon'], ['said'], ['property'], ['at'], ['a'], ['cost'], ['of'], ['less'], ['that'], ['$'], ['2,500.00'], ['and'], ['no'], ['person'], ['shall'], ['build'], ['upon'], ['the'], ['same'], ['other'], ['than'], ['a'], ['member'], ['of'], ['the'], ['white'], ['race.']]",1.0,1.0,"It is hereby made a consideration of this Deed that no house shall be built upon said property at a cost of less that $ 2,500.00 and no person shall build upon the same other than a member of the white race.",[False],[2367816.0],3.6.0
